refund_id,order_id,promo_name,product_name,order_time,refund_time,original_quantity,refund_quantity,avg_actual_unit_price,refund_amount,refund_reason
TK202302131625023761,20230213162223276199,情人节,唇釉,2023-02-13 16:22:23.428423,2023-02-13 16:25:02.130123,2,2,82.5,165.0,优惠券未领到/不满足门槛
TK202302131630393762,20230212151421317677,情人节,唇釉,2023-02-12 15:14:21.677499,2023-02-13 16:30:39.081896,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302131638093763,20230213042333870065,情人节,唇釉,2023-02-13 04:23:33.934593,2023-02-13 16:38:09.695645,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302131641283764,20230213163644259914,情人节,唇釉,2023-02-13 16:36:44.594374,2023-02-13 16:41:28.522852,3,3,80.0,240.0,忘记使用优惠/凑单重拍
TK202302131645293765,20230213164416384634,情人节,唇釉,2023-02-13 16:44:16.417766,2023-02-13 16:45:29.824172,2,1,82.5,82.5,其他
TK202302131645503766,20230213164129413912,情人节,唇釉,2023-02-13 16:41:29.191336,2023-02-13 16:45:50.622206,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302131650493767,20230212232255729780,情人节,唇釉,2023-02-12 23:22:55.072662,2023-02-13 16:50:49.059023,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302131651103768,20230213164946242658,情人节,唇釉,2023-02-13 16:49:46.382451,2023-02-13 16:51:10.822796,4,1,87.5,87.5,优惠券未领到/不满足门槛
TK202302131655203769,20230213165155803038,情人节,唇釉,2023-02-13 16:51:55.752220,2023-02-13 16:55:20.488362,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302131659403770,20230213082200466010,情人节,唇釉,2023-02-13 08:22:00.083555,2023-02-13 16:59:40.428406,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302131701383771,20230213170022834419,情人节,唇釉,2023-02-13 17:00:22.288388,2023-02-13 17:01:38.341378,3,2,80.0,160.0,价格/优惠规则看不懂
TK202302131705093772,20230213143720250239,情人节,唇釉,2023-02-13 14:37:20.158533,2023-02-13 17:05:09.722785,2,2,82.5,165.0,价格/优惠规则看不懂
TK202302131705483773,20230213170106764375,情人节,唇釉,2023-02-13 17:01:06.668299,2023-02-13 17:05:48.167412,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302131706363774,20230213170144436943,情人节,唇釉,2023-02-13 17:01:44.199931,2023-02-13 17:06:36.772080,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302131707093775,20230213170358641101,情人节,唇釉,2023-02-13 17:03:58.812984,2023-02-13 17:07:09.486149,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302131714243776,20230213171223812083,情人节,唇釉,2023-02-13 17:12:23.921734,2023-02-13 17:14:24.345592,1,1,90.0,90.0,优惠券未领到/不满足门槛
TK202302131718133777,20230213171318229931,情人节,唇釉,2023-02-13 17:13:18.063933,2023-02-13 17:18:13.938537,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302131728463778,20230213172810563010,情人节,唇釉,2023-02-13 17:28:10.960155,2023-02-13 17:28:46.089640,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302131729113779,20230213172633274394,情人节,唇釉,2023-02-13 17:26:33.894802,2023-02-13 17:29:11.159371,1,1,90.0,90.0,忘记使用优惠/凑单重拍
TK202302131732293780,20230213172823161318,情人节,唇釉,2023-02-13 17:28:23.741932,2023-02-13 17:32:29.378779,2,2,82.5,165.0,价格/优惠规则看不懂
TK202302131743283781,20230213173949781688,情人节,唇釉,2023-02-13 17:39:49.161667,2023-02-13 17:43:28.386095,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302131804003782,20230213180025141571,情人节,唇釉,2023-02-13 18:00:25.285012,2023-02-13 18:04:00.352200,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302131806273783,20230213171504402591,情人节,唇釉,2023-02-13 17:15:04.476067,2023-02-13 18:06:27.995399,3,1,80.0,80.0,忘记使用优惠/凑单重拍
TK202302131807413784,20230213180341204653,情人节,唇釉,2023-02-13 18:03:41.682025,2023-02-13 18:07:41.546859,3,2,80.0,160.0,拍错/改变主意/重复下单
TK202302131808083785,20230213180747138631,情人节,唇釉,2023-02-13 18:07:47.087908,2023-02-13 18:08:08.894878,3,2,80.0,160.0,拍错/改变主意/重复下单
TK202302131818263786,20230213181433783045,情人节,唇釉,2023-02-13 18:14:33.823047,2023-02-13 18:18:26.273718,3,2,80.0,160.0,地址/收件信息需修改
TK202302131822453787,20230213181657479623,情人节,唇釉,2023-02-13 18:16:57.727075,2023-02-13 18:22:45.719054,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302131823013788,20230213182259730304,情人节,唇釉,2023-02-13 18:22:59.393992,2023-02-13 18:23:01.763468,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302131823553789,20230213181945308098,情人节,唇釉,2023-02-13 18:19:45.583895,2023-02-13 18:23:55.540323,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302131827003790,20230213182300280985,情人节,唇釉,2023-02-13 18:23:00.447535,2023-02-13 18:27:00.655241,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302131828423791,20230213073055399659,情人节,唇釉,2023-02-13 07:30:55.558043,2023-02-13 18:28:42.395084,3,2,80.0,160.0,价格/优惠规则看不懂
TK202302131831233792,20230213182627893333,情人节,唇釉,2023-02-13 18:26:27.193348,2023-02-13 18:31:23.966088,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302131840163793,20230213183828232241,情人节,唇釉,2023-02-13 18:38:28.908007,2023-02-13 18:40:16.381547,3,2,80.0,160.0,地址/收件信息需修改
TK202302131844203794,20230212214623803867,情人节,唇釉,2023-02-12 21:46:23.057086,2023-02-13 18:44:20.871966,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302131848203795,20230213003208767026,情人节,唇釉,2023-02-13 00:32:08.448410,2023-02-13 18:48:20.299702,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302131848573796,20230213184708115266,情人节,唇釉,2023-02-13 18:47:08.547195,2023-02-13 18:48:57.128159,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302131851183797,20230211194515182409,情人节,唇釉,2023-02-11 19:45:15.461758,2023-02-13 18:51:18.945289,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302131851243798,20230213184847668060,情人节,唇釉,2023-02-13 18:48:47.152114,2023-02-13 18:51:24.686186,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202302131855373799,20230213185335566153,情人节,唇釉,2023-02-13 18:53:35.458318,2023-02-13 18:55:37.178768,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302131858243800,20230213185511128256,情人节,唇釉,2023-02-13 18:55:11.328965,2023-02-13 18:58:24.014314,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302131901133801,20230213181705934144,情人节,唇釉,2023-02-13 18:17:05.570058,2023-02-13 19:01:13.012606,1,1,90.0,90.0,优惠券未领到/不满足门槛
TK202302131907433802,20230213190441300651,情人节,唇釉,2023-02-13 19:04:41.866594,2023-02-13 19:07:43.009777,1,1,90.0,90.0,地址/收件信息需修改
TK202302131916133803,20230213191515796389,情人节,唇釉,2023-02-13 19:15:15.911300,2023-02-13 19:16:13.134130,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302131919293804,20230213191623759601,情人节,唇釉,2023-02-13 19:16:23.580878,2023-02-13 19:19:29.533831,1,1,90.0,90.0,优惠券未领到/不满足门槛
TK202302131919363805,20230213190548550647,情人节,唇釉,2023-02-13 19:05:48.263995,2023-02-13 19:19:36.491974,2,1,82.5,82.5,地址/收件信息需修改
TK202302131920183806,20230213191544934895,情人节,唇釉,2023-02-13 19:15:44.412551,2023-02-13 19:20:18.827010,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302131925513807,20230213192245644471,情人节,唇釉,2023-02-13 19:22:45.238376,2023-02-13 19:25:51.083471,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202302131929343808,20230213165652636369,情人节,唇釉,2023-02-13 16:56:52.993481,2023-02-13 19:29:34.110418,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202302131941543809,20230213190831891611,情人节,唇釉,2023-02-13 19:08:31.835270,2023-02-13 19:41:54.283562,2,2,82.5,165.0,价格/优惠规则看不懂
TK202302131945183810,20230213194150566815,情人节,唇釉,2023-02-13 19:41:50.158319,2023-02-13 19:45:18.036740,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302131947333811,20230213192238844740,情人节,唇釉,2023-02-13 19:22:38.380183,2023-02-13 19:47:33.036773,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302131959493812,20230213191027809632,情人节,唇釉,2023-02-13 19:10:27.503907,2023-02-13 19:59:49.567601,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202302132001173813,20230213195803338859,情人节,唇釉,2023-02-13 19:58:03.725992,2023-02-13 20:01:17.195658,2,2,82.5,165.0,价格/优惠规则看不懂
TK202302132001383814,20230213191440918189,情人节,唇釉,2023-02-13 19:14:40.869867,2023-02-13 20:01:38.301960,3,1,80.0,80.0,忘记使用优惠/凑单重拍
TK202302132005373815,20230213200200745462,情人节,唇釉,2023-02-13 20:02:00.574487,2023-02-13 20:05:37.716474,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302132005413816,20230213200344720828,情人节,唇釉,2023-02-13 20:03:44.454442,2023-02-13 20:05:41.865927,2,1,82.5,82.5,忘记使用优惠/凑单重拍
TK202302132010043817,20230213145305382436,情人节,唇釉,2023-02-13 14:53:05.500933,2023-02-13 20:10:04.013965,3,3,80.0,240.0,地址/收件信息需修改
TK202302132011423818,20230213192454685167,情人节,唇釉,2023-02-13 19:24:54.456223,2023-02-13 20:11:42.597630,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302132014533819,20230213201057365575,情人节,唇釉,2023-02-13 20:10:57.830800,2023-02-13 20:14:53.906661,2,2,82.5,165.0,优惠券未领到/不满足门槛
TK202302132032153820,20230213194753472613,情人节,唇釉,2023-02-13 19:47:53.106743,2023-02-13 20:32:15.432330,2,2,82.5,165.0,价格/优惠规则看不懂
TK202302132032563821,20230213203200387058,情人节,唇釉,2023-02-13 20:32:00.496608,2023-02-13 20:32:56.678661,2,1,82.5,82.5,拍错/改变主意/重复下单
TK202302132033253822,20230213190154425258,情人节,唇釉,2023-02-13 19:01:54.863851,2023-02-13 20:33:25.835885,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302132036573823,20230213203305524140,情人节,唇釉,2023-02-13 20:33:05.752829,2023-02-13 20:36:57.367045,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302132039303824,20230213045218283945,情人节,唇釉,2023-02-13 04:52:18.214308,2023-02-13 20:39:30.696711,3,1,80.0,80.0,拍错/改变主意/重复下单
TK202302132048563825,20230213204407310287,情人节,唇釉,2023-02-13 20:44:07.004072,2023-02-13 20:48:56.063247,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302132054243826,20230213204303690162,情人节,唇釉,2023-02-13 20:43:03.661160,2023-02-13 20:54:24.595600,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302132055253827,20230213205435783714,情人节,唇釉,2023-02-13 20:54:35.116324,2023-02-13 20:55:25.327709,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302132104113828,20230212174207288230,情人节,唇釉,2023-02-12 17:42:07.105553,2023-02-13 21:04:11.398973,2,2,82.5,165.0,价格/优惠规则看不懂
TK202302132105353829,20230213185634445586,情人节,唇釉,2023-02-13 18:56:34.056677,2023-02-13 21:05:35.318016,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302132107593830,20230213210702771262,情人节,唇釉,2023-02-13 21:07:02.090389,2023-02-13 21:07:59.043534,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302132111423831,20230213182423108618,情人节,唇釉,2023-02-13 18:24:23.559183,2023-02-13 21:11:42.429929,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302132114063832,20230213211334822981,情人节,唇釉,2023-02-13 21:13:34.692164,2023-02-13 21:14:06.644831,1,1,90.0,90.0,地址/收件信息需修改
TK202302132118183833,20230213211659424682,情人节,唇釉,2023-02-13 21:16:59.405163,2023-02-13 21:18:18.966206,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302132118543834,20230213211717793943,情人节,唇釉,2023-02-13 21:17:17.359914,2023-02-13 21:18:54.212760,2,2,82.5,165.0,价格/优惠规则看不懂
TK202302132128233835,20230213211629392340,情人节,唇釉,2023-02-13 21:16:29.802546,2023-02-13 21:28:23.521452,3,2,80.0,160.0,拍错/改变主意/重复下单
TK202302132132133836,20230213212812320575,情人节,唇釉,2023-02-13 21:28:12.168351,2023-02-13 21:32:13.603523,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302132143033837,20230213213849120786,情人节,唇釉,2023-02-13 21:38:49.438315,2023-02-13 21:43:03.660752,6,6,95.0,570.0,优惠券未领到/不满足门槛
TK202302132153353838,20230213210118802355,情人节,唇釉,2023-02-13 21:01:18.462289,2023-02-13 21:53:35.653608,2,2,82.5,165.0,优惠券未领到/不满足门槛
TK202302132157593839,20230213212055748709,情人节,唇釉,2023-02-13 21:20:55.721729,2023-02-13 21:57:59.122090,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302132158553840,20230213191856343207,情人节,唇釉,2023-02-13 19:18:56.977895,2023-02-13 21:58:55.352135,3,2,80.0,160.0,优惠券未领到/不满足门槛
TK202302132200223841,20230213102440656582,情人节,唇釉,2023-02-13 10:24:40.013646,2023-02-13 22:00:22.996263,2,1,82.5,82.5,优惠券未领到/不满足门槛
TK202302132205053842,20230213220033846291,情人节,唇釉,2023-02-13 22:00:33.010397,2023-02-13 22:05:05.575940,3,2,80.0,160.0,价格/优惠规则看不懂
TK202302132206383843,20230213220552762463,情人节,唇釉,2023-02-13 22:05:52.012462,2023-02-13 22:06:38.979425,1,1,90.0,90.0,地址/收件信息需修改
TK202302132208133844,20230213131059342924,情人节,唇釉,2023-02-13 13:10:59.997746,2023-02-13 22:08:13.495056,2,2,82.5,165.0,忘记使用优惠/凑单重拍
TK202302132215183845,20230213221235860397,情人节,唇釉,2023-02-13 22:12:35.810894,2023-02-13 22:15:18.253804,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202302132215333846,20230213221441980350,情人节,唇釉,2023-02-13 22:14:41.379689,2023-02-13 22:15:33.027605,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302132216323847,20230213221342902078,情人节,唇釉,2023-02-13 22:13:42.150930,2023-02-13 22:16:32.573436,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302132216343848,20230213221254486939,情人节,唇釉,2023-02-13 22:12:54.427978,2023-02-13 22:16:34.415115,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302132219063849,20230213220518811729,情人节,唇釉,2023-02-13 22:05:18.736350,2023-02-13 22:19:06.244180,1,1,90.0,90.0,优惠券未领到/不满足门槛
TK202302132219083850,20230213214051327719,情人节,唇釉,2023-02-13 21:40:51.543618,2023-02-13 22:19:08.211752,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302132228353851,20230213222538895035,情人节,唇釉,2023-02-13 22:25:38.451536,2023-02-13 22:28:35.961096,2,1,82.5,82.5,忘记使用优惠/凑单重拍
TK202302132232303852,20230213222946758588,情人节,唇釉,2023-02-13 22:29:46.258817,2023-02-13 22:32:30.105806,2,2,82.5,165.0,忘记使用优惠/凑单重拍
TK202302132235393853,20230213223047355877,情人节,唇釉,2023-02-13 22:30:47.913088,2023-02-13 22:35:39.422703,3,2,80.0,160.0,优惠券未领到/不满足门槛
TK202302132241433854,20230213164056679839,情人节,唇釉,2023-02-13 16:40:56.546135,2023-02-13 22:41:43.210143,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302132244153855,20230213164827982301,情人节,唇釉,2023-02-13 16:48:27.497972,2023-02-13 22:44:15.722013,4,1,87.5,87.5,优惠券未领到/不满足门槛
TK202302132246223856,20230213214702671276,情人节,唇釉,2023-02-13 21:47:02.734530,2023-02-13 22:46:22.216156,3,1,80.0,80.0,地址/收件信息需修改
TK202302132248343857,20230213213308642121,情人节,唇釉,2023-02-13 21:33:08.702907,2023-02-13 22:48:34.475999,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302132249133858,20230213224705551412,情人节,唇釉,2023-02-13 22:47:05.524847,2023-02-13 22:49:13.819496,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302132252163859,20230213224750845648,情人节,唇釉,2023-02-13 22:47:50.736895,2023-02-13 22:52:16.534120,2,1,82.5,82.5,优惠券未领到/不满足门槛
TK202302132256113860,20230213225405672446,情人节,唇釉,2023-02-13 22:54:05.211147,2023-02-13 22:56:11.988082,1,1,90.0,90.0,其他
TK202302132257203861,20230213225417210978,情人节,唇釉,2023-02-13 22:54:17.694651,2023-02-13 22:57:20.598137,2,2,82.5,165.0,忘记使用优惠/凑单重拍
TK202302132258413862,20230213222708483988,情人节,唇釉,2023-02-13 22:27:08.669982,2023-02-13 22:58:41.983847,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302132259353863,20230213220923249917,情人节,唇釉,2023-02-13 22:09:23.455622,2023-02-13 22:59:35.524721,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302132301543864,20230213230033492303,情人节,唇釉,2023-02-13 23:00:33.290273,2023-02-13 23:01:54.946808,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302132302283865,20230212184525266162,情人节,唇釉,2023-02-12 18:45:25.753892,2023-02-13 23:02:28.102920,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302132309203866,20230213230500837899,情人节,唇釉,2023-02-13 23:05:00.003030,2023-02-13 23:09:20.323638,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302132310303867,20230213230841423262,情人节,唇釉,2023-02-13 23:08:41.234669,2023-02-13 23:10:30.982941,3,1,80.0,80.0,优惠券未领到/不满足门槛
TK202302132311553868,20230213225233364846,情人节,唇釉,2023-02-13 22:52:33.746347,2023-02-13 23:11:55.420958,1,1,90.0,90.0,地址/收件信息需修改
TK202302132326193869,20230212202914208656,情人节,唇釉,2023-02-12 20:29:14.374058,2023-02-13 23:26:19.688980,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302132326263870,20230213232138134944,情人节,唇釉,2023-02-13 23:21:38.940950,2023-02-13 23:26:26.155861,2,1,82.5,82.5,优惠券未领到/不满足门槛
TK202302132334423871,20230213233050131395,情人节,唇釉,2023-02-13 23:30:50.362875,2023-02-13 23:34:42.808842,3,2,80.0,160.0,价格/优惠规则看不懂
TK202302132341173872,20230213233841131818,情人节,唇釉,2023-02-13 23:38:41.186089,2023-02-13 23:41:17.485127,1,1,90.0,90.0,优惠券未领到/不满足门槛
TK202302132343043873,20230213234208498271,情人节,唇釉,2023-02-13 23:42:08.524353,2023-02-13 23:43:04.389926,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302132348233874,20230213234459508232,情人节,唇釉,2023-02-13 23:44:59.864998,2023-02-13 23:48:23.358956,2,1,82.5,82.5,拍错/改变主意/重复下单
TK202302132356433875,20230213235347628575,情人节,唇釉,2023-02-13 23:53:47.210412,2023-02-13 23:56:43.133547,4,4,87.5,350.0,地址/收件信息需修改
TK202302140000073876,20230213131231738707,情人节,唇釉,2023-02-13 13:12:31.627411,2023-02-14 00:00:07.006927,11,1,101.81818181818181,101.82,价格/优惠规则看不懂
TK202302140008143877,20230213212304734420,情人节,唇釉,2023-02-13 21:23:04.004017,2023-02-14 00:08:14.628023,2,1,82.5,82.5,优惠券未领到/不满足门槛
TK202302140012473878,20230214001157963647,情人节,唇釉,2023-02-14 00:11:57.750643,2023-02-14 00:12:47.024979,3,3,80.0,240.0,拍错/改变主意/重复下单
TK202302140022313879,20230214002101535092,情人节,唇釉,2023-02-14 00:21:01.392868,2023-02-14 00:22:31.934853,3,2,80.0,160.0,价格/优惠规则看不懂
TK202302140023463880,20230213210633936147,情人节,唇釉,2023-02-13 21:06:33.881706,2023-02-14 00:23:46.878744,3,1,80.0,80.0,其他
